id;company_name;source_url;website;phone;contact_source_url;enriched_batch
210;ООО «Галастор»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
211;АО «Промстройконтракт»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
212;ООО «Рекитт Бенкизер Хэлскэр»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
213;АО «Росгеология»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;+7 (8553) 38-42-44;https://www.rusprofile.ru/id/3292644;2
214;ПАО «Нефтегазовая Компания «Славнефть»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
215;АО «Орматек»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
216;АО «Мостотрест-Сервис»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
217;АО «Лп Транс»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
218;ООО «Нафта-Центр»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
219;ООО «Ржд-Транспортная Безопасность»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
220;ООО «Цифровая Логистика»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;+7 (964) 508-17-69;https://www.rusprofile.ru/id/11365324;2
221;ООО «ЛАНД»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;https://lubvasilek49.edumsko.ru/;+7 (495) 557-78-77;https://www.rusprofile.ru/id/2241001;2
222;ООО «Молсбыт»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
223;АО «Сг-Транс»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
224;АО «Компэл»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
225;ООО «ГПБ — факторинг»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
226;ООО «Газнефтетрэйдинг»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
227;ООО «Агро Эксперт Груп»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
228;ООО «Горстройсити»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
229;ООО «Специализированный Застройщик «Пионер-1»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;+7 (84646) 2-10-11;https://www.rusprofile.ru/id/11416832;2
230;ООО «Байерсдорф»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
231;ООО «Инвестиционная Компания «Вивайт»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
232;ООО «Просвещение»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
233;ООО «Медтроник»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;+7 (921) 245-82-74;https://www.rusprofile.ru/id/1907444;2
234;ООО «Касторама РУС»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;+7 (812) 334-96-64;https://www.rusprofile.ru/id/3166186;2
235;ООО «АЛОКОЗАЙ-ИНТЕРНЕШНЛ»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
236;ООО «Научно-Производственная Компания Химстройэнерго»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
237;ООО «Лабиринт-М»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
238;ООО «Генериум-Некст»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;+7 (812) 319-31-36;https://www.rusprofile.ru/id/11554662;2
239;АО «Северсталь Менеджмент»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
240;ООО «С-Импортс»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
241;ООО «СТАЛЬЭКС»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
242;ООО «СМС Трафик»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
243;ООО «Зарубежнефть-Добыча Харьяга»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
244;АО «Смерфит Каппа Рус»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
245;ЗАО «Торговая компания «Химпэк»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
246;ООО «Лаборатория Гемотест»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
247;ООО «МСД Фармасьютикалс»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
248;ООО «Айэфсиэм Групп»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
249;ООО «Примафарм»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
250;ООО «Лидер-М»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
251;ООО «Букмекерская контора «Марафон»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
252;ООО «Формула-ФР»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
253;ООО «Империал Даймонд»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
254;ООО «Торговый Дом Эко-Культура»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
255;ООО «Хартия»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
256;АО «Ренейссанс Констракшн»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
257;ООО «Скания Лизинг»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
258;ООО «Вектор Рейл Инвест»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
259;ООО «ЦЕНТРОПОЛИМЕР»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
260;ООО «Ртк Цифровые Технологии»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;+7 (86167) 6-57-14;https://www.rusprofile.ru/id/11379083;2
261;ООО «РН-Карт»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
262;ООО «Кемпартнерс»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
263;ООО «МосВторМет»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
264;АО «Ай-Теко»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
265;ООО «ЮНАЙТЭД ТРЭЙДИНГ»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
266;ООО «Каршеринг Руссия»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;+7 (904) 622-77-72;https://www.rusprofile.ru/id/7604975;2
267;ООО «Коммерц Инвестментс»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
268;ООО «ТЕХНО-ОЙЛ ПЛЮС»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
269;ООО «Компания БИС»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;+7 (41145) 2-11-46;https://www.rusprofile.ru/id/3807613;2
270;ООО «ЭСАБ»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;+7 (812) 567-54-33;https://www.rusprofile.ru/id/4195568;2
271;ООО «МАСТЕРФУД»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
272;ООО «Орифлэйм Косметикс»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
273;ООО «Партнеры Ноябрьск»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
274;АО «Сбербанк — Технологии»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
275;ООО «Авито Тех»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
276;АО «Главный Научный Инновационный Внедренческий Центр»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
277;ООО «Спортлото»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
278;ООО «Национальная Фабрика Ипотеки»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
279;ООО «Мип-Строй № 2»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
280;ООО «Курс Груп Дистрибьюшн»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
281;ООО «Сименс Здравоохранение»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
282;ООО «Миттен»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
283;ООО «НАУЧНО-ПФ «МАТЕРИА МЕДИКА ХОЛДИНГ»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
284;ООО «Электрорешения»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
285;ООО «НетКрэкер»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
286;ООО «Кву»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
287;ООО «Лаборатория Алисы»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
288;ООО «ДжиИ Хэлскеа»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
289;ООО «Мобис Партс СНГ»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;+7 (495) 951-90-24;https://www.rusprofile.ru/id/4378437;2
290;ООО «ЭббВи»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
291;ООО «Алгол ДВ»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
292;ООО «Северная Грузовая Компания»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;+7 (4822) 77-70-00;https://www.rusprofile.ru/id/2598359;2
293;ООО «Асна»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
294;ООО «Интелтрейд»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
295;ООО Транспортная Компания «Руслан-1»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
296;ФГУП «Военизированная горноспасательная часть»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
297;ООО «Европапир»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
298;ООО «Онтэкс РУ»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
299;ООО Авиационная компания «Авиастар-ТУ»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
300;АО «Омк-Сервис»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
301;АО «Торговый Дом «Партнер»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;+7 (963) 611-05-87;https://www.rusprofile.ru/id/3185868;2
302;ООО «Лукойл-Технологии»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
303;АО «Дэлмар Трейдинг»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;+7 (83631) 4-00-36;https://www.rusprofile.ru/id/1237700160081;2
304;ООО «Хиквижн»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;+7 (922) 145-18-40;https://www.rusprofile.ru/id/7458004;2
305;ООО «Евраз Торговая Компания»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
306;ООО «Промстрой»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
307;ООО «Скайтек Медиа»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
308;ООО «Специализированный Застройщик «Тирон»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
309;ООО Специализированный Застройщик «Нагатинский Парк»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;+7 (84366) 3-33-08;https://www.rusprofile.ru/id/10249732;2
310;ООО «Стройкомплекс»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
311;ООО «Специализированный Застройщик «Альтера Парк»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;+7 (81372) 5-83-51;https://www.rusprofile.ru/id/8553490;2
312;ООО Торговая Компания «Мультипро»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
313;ООО «Телеканал ТВ3»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
314;ООО «Меркатор Холдинг»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;+7 (499) 141-87-53;https://www.rusprofile.ru/id/1804528;2
315;ООО «ФармЛайн»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
316;ООО «Аук»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
317;ООО «ЭОС»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
318;Государственная Корпорация по Космической Деятельности «Роскосмос»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
319;АО СК «Ритейл»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
320;ООО «АКЦЕПТ» (Телевизионный канал РЕН ТВ);https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
321;ООО «Кволити Ойл Сервис»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
322;ООО «ЭСПЕРАНС»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
323;ООО «Ростелеком Информационные Технологии»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
324;ООО «Тэк-Энерго»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
325;ООО «ИПСЕН»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
326;ООО «Сбербанк-Сервис»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
327;ООО «Урал Логистика»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
328;ООО «Сделай Своими Руками»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
329;ООО «Дёке Трейд Маркетинг»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
330;ООО «Кровснаб»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
331;ООО «РН-Учет»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
332;АО «Оборонэнерго»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
333;ООО «Элевел»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
334;ООО «СтройКонтинент»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
335;ООО «Медиа Инстинкт Баинг Сервис»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
336;АО «Хоневелл»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
337;ООО «ДАИЧИ»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
338;ООО «Белония М»;https://focus.kontur.ru/site/populyarnye-kompanii-v-focuse/moskva;;;;
